emirate,plate_number,plate_code,price,first_seen,last_seen,status,sold_at
Fujairah,76660,M,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,90010,I,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,4205,K,11400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,31300,H,11400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,70080,M,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,97900,I,10900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,34445,L,10900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,30666,M,10400,2025-12-23T20:41:25.377374Z,2026-01-14T19:00:54.682283Z,sold,2026-01-17T06:30:31.755877Z
Fujairah,43030,S,10400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,21100,J,10400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,22133,J,10400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,17700,M,9900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,10088,C,9400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,77001,S,8900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,23432,I,8900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,66991,K,8900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,12312,K,8900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,55004,K,8400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,11060,C,7900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,51011,R,7900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,87077,E,7400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,80110,B,5900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
Fujairah,60550,C,5400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,available,
