emirate,plate_number,plate_code,price,first_seen,last_seen,status,sold_at
Sharjah,3651,3,17000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,6715,3,17000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,4165,4,17000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,5618,4,17000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,1839,3,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,4306,3,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,6029,3,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,27555,3,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,55598,3,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,2145,4,17000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,60062,3,16500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,85005,3,16500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,29995,4,16500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,6328,3,16500,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,65156,3,16000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,19291,3,16000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,28800,3,16000,2026-01-09T06:34:08.602295Z,2026-01-09T06:34:08.602295Z,sold,2026-01-13T06:33:56.649636Z
Sharjah,17571,4,16000,2026-01-09T06:34:08.602295Z,2026-01-09T06:34:08.602295Z,sold,2026-01-13T06:33:56.649636Z
Sharjah,53300,4,16000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,12126,4,15000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,23003,4,15000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,15110,3,14500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,33551,3,14000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,66117,3,14000,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,60044,4,14000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,31312,4,14000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,33006,3,14000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,37330,3,14000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,66004,4,14000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,17755,3,13500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,77611,3,13500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,11855,4,13500,2025-12-29T06:34:55.565015Z,2026-01-05T06:38:46.491795Z,sold,2026-01-09T06:34:08.602295Z
Sharjah,65511,4,13500,2025-12-29T06:34:55.565015Z,2026-01-01T06:33:35.775176Z,sold,2026-01-05T06:38:46.491795Z
Sharjah,40409,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,11669,4,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,30305,4,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,14422,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,33661,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,34411,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,70022,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,77411,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
Sharjah,90707,3,13000,2026-01-09T06:34:08.602295Z,2026-01-13T06:33:56.649636Z,available,
