emirate,plate_number,plate_code,price,first_seen,last_seen,status,sold_at
Ras Al Khaimah,10070,D,12400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,11220,I,12400,2026-03-09T07:01:37.555148Z,2026-03-09T07:01:37.555148Z,sold,2026-03-13T06:53:47.771080Z
Ras Al Khaimah,50400,V,12400,2026-03-09T07:01:37.555148Z,2026-03-09T07:01:37.555148Z,sold,2026-03-13T06:53:47.771080Z
Ras Al Khaimah,4302,N,12400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,6190,I,12400,2026-06-21T09:49:07.356628Z,2026-06-25T09:20:04.682904Z,sold,2026-06-29T10:57:40.217460Z
Ras Al Khaimah,6901,I,12400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,33022,I,12400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,60090,V,12400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,80555,V,12400,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,60909,X,12400,2026-06-21T09:49:07.356628Z,2026-06-29T10:57:40.217460Z,sold,2026-07-01T09:43:32.487231Z
Ras Al Khaimah,7089,X,12400,2026-06-21T09:49:07.356628Z,2026-06-25T09:20:04.682904Z,sold,2026-06-29T10:57:40.217460Z
Ras Al Khaimah,71010,X,12400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,60333,M,12400,2026-07-17T08:08:08.457549Z,2026-07-21T08:26:36.002074Z,sold,2026-07-25T08:04:35.361075Z
Ras Al Khaimah,8710,M,12400,2026-07-17T08:08:08.457549Z,2026-07-21T08:26:36.002074Z,sold,2026-07-25T08:04:35.361075Z
Ras Al Khaimah,3045,I,12400,2026-07-17T08:08:08.457549Z,2026-07-17T08:08:08.457549Z,sold,2026-07-21T08:26:36.002074Z
Ras Al Khaimah,77710,V,12400,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,23330,Y,12400,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,12020,Z,12400,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,6470,C,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,30777,N,11900,2025-12-23T20:41:24.173048Z,2026-02-01T06:48:47.596033Z,sold,2026-02-05T06:58:40.331407Z
Ras Al Khaimah,33600,S,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,25005,S,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,56500,K,11900,2025-12-23T20:41:24.173048Z,2026-02-13T06:59:25.296667Z,sold,2026-02-17T06:58:56.704252Z
Ras Al Khaimah,22113,V,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,70706,V,11900,2025-12-23T20:41:24.173048Z,2026-02-25T07:01:53.093647Z,sold,2026-03-01T06:45:20.846014Z
Ras Al Khaimah,70030,X,11900,2025-12-23T20:41:24.173048Z,2026-02-09T07:03:54.809176Z,sold,2026-02-13T06:59:25.296667Z
Ras Al Khaimah,70087,X,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,56005,Z,11900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,99011,M,11900,2026-03-09T07:01:37.555148Z,2026-05-13T08:43:05.490281Z,sold,2026-05-17T08:20:24.322378Z
Ras Al Khaimah,33306,M,11900,2026-03-09T07:01:37.555148Z,2026-04-05T07:05:57.829011Z,sold,2026-04-09T07:21:51.438994Z
Ras Al Khaimah,5069,S,11900,2026-03-09T07:01:37.555148Z,2026-04-25T07:15:49.742153Z,sold,2026-04-29T08:17:48.545905Z
Ras Al Khaimah,18008,K,11900,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,12100,X,11900,2026-03-09T07:01:37.555148Z,2026-03-29T07:02:43.619449Z,sold,2026-04-01T07:20:17.558007Z
Ras Al Khaimah,77889,D,11900,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,10070,I,11900,2026-07-17T08:08:08.457549Z,2026-08-01T08:19:16.373088Z,sold,2026-08-05T08:33:48.900330Z
Ras Al Khaimah,19090,I,11900,2026-07-17T08:08:08.457549Z,2026-08-01T08:19:16.373088Z,sold,2026-08-05T08:33:48.900330Z
Ras Al Khaimah,33221,V,11900,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,1067,Y,11900,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,60900,X,11900,2026-07-17T08:08:08.457549Z,2026-08-05T08:33:48.900330Z,sold,2026-08-09T06:54:20.425499Z
Ras Al Khaimah,60077,M,11400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,44001,I,11400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,61199,Y,11400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,69009,D,11400,2026-03-09T07:01:37.555148Z,2026-05-09T07:55:47.245912Z,sold,2026-05-13T08:43:05.490281Z
Ras Al Khaimah,50045,D,11400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,20023,I,11400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,10077,Y,11400,2026-03-09T07:01:37.555148Z,2026-03-13T06:53:47.771080Z,sold,2026-03-17T07:03:41.465620Z
Ras Al Khaimah,78678,X,11400,2026-03-09T07:01:37.555148Z,2026-04-01T07:20:17.558007Z,sold,2026-04-05T07:05:57.829011Z
Ras Al Khaimah,22001,C,11400,2026-06-21T09:49:07.356628Z,2026-06-25T09:20:04.682904Z,sold,2026-06-29T10:57:40.217460Z
Ras Al Khaimah,56677,C,11400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,10088,M,11400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,70017,I,11400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,23344,Y,10900,2026-03-09T07:01:37.555148Z,2026-03-09T07:01:37.555148Z,sold,2026-03-13T06:53:47.771080Z
Ras Al Khaimah,10202,M,10900,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,10021,S,10900,2026-07-17T08:08:08.457549Z,2026-08-05T08:33:48.900330Z,sold,2026-08-09T06:54:20.425499Z
Ras Al Khaimah,22321,I,10500,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,53153,S,10400,2025-12-23T20:41:24.173048Z,2026-02-21T06:41:05.058807Z,sold,2026-02-25T07:01:53.093647Z
Ras Al Khaimah,31310,D,10400,2025-12-23T20:41:24.173048Z,2026-02-09T07:03:54.809176Z,sold,2026-02-13T06:59:25.296667Z
Ras Al Khaimah,66877,I,10400,2025-12-23T20:41:24.173048Z,2026-02-21T06:41:05.058807Z,sold,2026-02-25T07:01:53.093647Z
Ras Al Khaimah,31100,Y,10400,2025-12-23T20:41:24.173048Z,2026-02-09T07:03:54.809176Z,sold,2026-02-13T06:59:25.296667Z
Ras Al Khaimah,70177,V,10400,2025-12-23T20:41:24.173048Z,2025-12-23T20:41:24.173048Z,sold,2026-01-14T19:00:52.915072Z
Ras Al Khaimah,12011,K,10400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,20011,Z,10400,2026-07-17T08:08:08.457549Z,2026-07-21T08:26:36.002074Z,sold,2026-07-25T08:04:35.361075Z
Ras Al Khaimah,65560,C,9900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,57077,N,9900,2025-12-23T20:41:24.173048Z,2025-12-23T20:41:24.173048Z,sold,2026-01-14T19:00:52.915072Z
Ras Al Khaimah,23100,I,9900,2025-12-23T20:41:24.173048Z,2025-12-23T20:41:24.173048Z,sold,2026-01-14T19:00:52.915072Z
Ras Al Khaimah,33043,Z,9900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,40114,I,9900,2025-12-23T20:41:24.173048Z,2026-02-25T07:01:53.093647Z,sold,2026-03-01T06:45:20.846014Z
Ras Al Khaimah,60766,I,9900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,66706,S,9900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,88766,Y,9900,2026-03-09T07:01:37.555148Z,2026-03-13T06:53:47.771080Z,sold,2026-03-17T07:03:41.465620Z
Ras Al Khaimah,11701,D,9900,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,10221,S,9900,2026-03-09T07:01:37.555148Z,2026-05-21T09:38:54.612686Z,sold,2026-05-25T10:04:16.802202Z
Ras Al Khaimah,33455,M,9900,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,66990,D,9900,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,77001,K,9900,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,77866,X,9900,2026-07-17T08:08:08.457549Z,2026-07-17T08:08:08.457549Z,sold,2026-07-21T08:26:36.002074Z
Ras Al Khaimah,43341,Z,9400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,32203,M,9400,2025-12-23T20:41:24.173048Z,2025-12-23T20:41:24.173048Z,sold,2026-01-14T19:00:52.915072Z
Ras Al Khaimah,60556,S,9400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,33083,Y,9400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,22012,K,9400,2026-03-09T07:01:37.555148Z,2026-04-25T07:15:49.742153Z,sold,2026-04-29T08:17:48.545905Z
Ras Al Khaimah,76077,Y,9400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,12201,X,9400,2026-06-21T09:49:07.356628Z,2026-07-01T09:43:32.487231Z,sold,2026-07-05T08:51:00.960086Z
Ras Al Khaimah,57750,K,8900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,26022,S,8900,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,39003,K,8900,2026-03-09T07:01:37.555148Z,2026-06-13T08:57:06.046097Z,sold,2026-06-17T10:53:45.731821Z
Ras Al Khaimah,78807,I,8900,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,77187,Y,8400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,56001,N,8400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,10230,V,8400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,17710,S,8400,2026-03-09T07:01:37.555148Z,2026-03-13T06:53:47.771080Z,sold,2026-03-17T07:03:41.465620Z
Ras Al Khaimah,54505,V,7900,2025-12-23T20:41:24.173048Z,2026-01-21T06:36:19.660785Z,sold,2026-01-25T06:31:40.342955Z
Ras Al Khaimah,61011,I,7900,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,88018,Z,7900,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,51055,M,7900,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,71011,I,7900,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,14321,I,7900,2026-07-17T08:08:08.457549Z,2026-08-05T08:33:48.900330Z,sold,2026-08-09T06:54:20.425499Z
Ras Al Khaimah,89818,I,7400,2025-12-23T20:41:24.173048Z,2025-12-23T20:41:24.173048Z,sold,2026-01-14T19:00:52.915072Z
Ras Al Khaimah,40151,I,7400,2025-12-23T20:41:24.173048Z,2026-03-01T06:45:20.846014Z,sold,2026-03-05T06:52:24.970137Z
Ras Al Khaimah,14112,Z,7400,2025-12-23T20:41:24.173048Z,2026-02-09T07:03:54.809176Z,sold,2026-02-13T06:59:25.296667Z
Ras Al Khaimah,12030,S,7400,2026-03-09T07:01:37.555148Z,2026-03-13T06:53:47.771080Z,sold,2026-03-17T07:03:41.465620Z
Ras Al Khaimah,55465,X,7400,2026-03-09T07:01:37.555148Z,2026-06-17T10:53:45.731821Z,sold,2026-06-21T09:49:07.356628Z
Ras Al Khaimah,17701,V,7400,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,32001,X,6900,2026-06-21T09:49:07.356628Z,2026-07-01T09:43:32.487231Z,sold,2026-07-05T08:51:00.960086Z
Ras Al Khaimah,17861,Y,6900,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,12202,I,6900,2026-07-17T08:08:08.457549Z,2026-08-01T08:19:16.373088Z,sold,2026-08-05T08:33:48.900330Z
Ras Al Khaimah,69606,X,6900,2026-07-17T08:08:08.457549Z,2026-08-05T08:33:48.900330Z,sold,2026-08-09T06:54:20.425499Z
Ras Al Khaimah,12003,M,6900,2026-07-17T08:08:08.457549Z,2026-07-17T08:08:08.457549Z,sold,2026-07-21T08:26:36.002074Z
Ras Al Khaimah,32311,I,6400,2026-03-09T07:01:37.555148Z,2026-03-09T07:01:37.555148Z,sold,2026-03-13T06:53:47.771080Z
Ras Al Khaimah,23040,I,6400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,12013,Z,6400,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,55015,Z,6400,2026-07-17T08:08:08.457549Z,2026-08-17T06:52:30.826773Z,available,
Ras Al Khaimah,21022,Z,6400,2026-07-17T08:08:08.457549Z,2026-07-17T08:08:08.457549Z,sold,2026-07-21T08:26:36.002074Z
Ras Al Khaimah,45006,I,5900,2026-03-09T07:01:37.555148Z,2026-03-09T07:01:37.555148Z,sold,2026-03-13T06:53:47.771080Z
Ras Al Khaimah,16191,M,5900,2026-06-21T09:49:07.356628Z,2026-06-21T09:49:07.356628Z,sold,2026-06-25T09:20:04.682904Z
Ras Al Khaimah,69611,I,5900,2026-06-21T09:49:07.356628Z,2026-07-13T09:24:41.319331Z,sold,2026-07-17T08:08:08.457549Z
Ras Al Khaimah,16171,I,5900,2026-07-17T08:08:08.457549Z,2026-08-05T08:33:48.900330Z,sold,2026-08-09T06:54:20.425499Z
Ras Al Khaimah,30321,I,4900,2026-06-21T09:49:07.356628Z,2026-07-09T09:37:13.410439Z,sold,2026-07-13T09:24:41.319331Z
Ras Al Khaimah,98176,X,4400,2026-06-21T09:49:07.356628Z,2026-07-09T09:37:13.410439Z,sold,2026-07-13T09:24:41.319331Z
Ras Al Khaimah,80876,S,3400,2026-07-17T08:08:08.457549Z,2026-07-21T08:26:36.002074Z,sold,2026-07-25T08:04:35.361075Z
