emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,1167,1,87000,10,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,1155,22,85000,2,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,1665,1,85000,10,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,1555,16,82500,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1676,1,75500,12,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,919,0,73500,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,690,0,68500,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,2219,1,67500,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,1551,22,65500,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,6560,1,64500,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,5005,23,61000,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,8
Abu Dhabi,2322,22,60000,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,5550,23,58500,13,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,8
Abu Dhabi,710,0,57500,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,1876,1,55000,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,2270,1,53500,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,1181,21,53000,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,2808,1,52500,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,2300,23,52000,20,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,11
Abu Dhabi,1031,20,51000,12,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,9
Abu Dhabi,6606,22,51000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,2005,21,50500,12,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,9
Abu Dhabi,2700,20,50500,12,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,8
Abu Dhabi,3221,12,50500,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,4321,23,50500,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,4500,2,50500,30,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,15
Abu Dhabi,6696,22,50500,2,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,151,1,50000,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,180,1,50000,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,203,1,50000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,1123,23,50000,17,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,8
Abu Dhabi,1500,22,50000,37,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,11
Abu Dhabi,3011,2,50000,3,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,6040,50,50000,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,2515,1,49000,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,3308,1,48500,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,5020,2,48500,16,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,11
Abu Dhabi,2030,22,47000,15,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,12
Abu Dhabi,1982,22,46000,14,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,7
Abu Dhabi,4304,1,44000,14,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,10
Abu Dhabi,1994,22,43500,15,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,11
Abu Dhabi,6708,1,43500,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1979,16,42000,10,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,1993,20,42000,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,2001,23,42000,16,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,7
Abu Dhabi,5432,22,42000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,1971,23,41500,19,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,8
Abu Dhabi,1055,20,41000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1601,15,40500,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1989,21,40500,17,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,9
Abu Dhabi,2006,21,40500,28,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,9
Abu Dhabi,2021,23,40500,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,6456,2,40500,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,1707,20,40000,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,2027,20,40000,14,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,9
Abu Dhabi,2210,21,40000,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,2320,23,40000,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,3223,23,40000,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,5253,2,40000,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,6
Abu Dhabi,2312,2,38000,8,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,4520,1,37500,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,6078,6,37000,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,5433,22,36500,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1103,20,36000,2,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,2770,2,35500,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,1381,22,34000,3,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,2344,11,34000,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,1780,17,33500,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,2
Abu Dhabi,3320,20,33000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,6113,2,33000,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1977,20,32500,10,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,7
Abu Dhabi,1510,21,32000,2,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,1
Abu Dhabi,1550,22,32000,5,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,2302,23,32000,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,5025,2,31000,3,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,5105,10,31000,2,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,1
Abu Dhabi,611,1,30500,13,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,10
Abu Dhabi,3023,50,30500,1,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,0
Abu Dhabi,3240,2,30500,4,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,4312,21,30000,1,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,1
Abu Dhabi,5321,2,30000,1,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,1
Abu Dhabi,6909,20,30000,1,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,1
Abu Dhabi,2020,1,27000,12,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,6661,0,15500,9,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1700,0,14500,6,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
Abu Dhabi,2112,0,13000,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,4
Abu Dhabi,1600,1,12000,7,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,3
Abu Dhabi,1995,0,11200,10,2026-08-28T23:53:57.981727Z,2026-09-02T08:32:32.600148Z,5
