emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,77,22,6201000,136,2026-09-02T13:22:10.916678Z,2026-09-04T18:26:06.433644Z,28
Abu Dhabi,10,22,5003000,20,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,2
Abu Dhabi,666,2,2104000,11,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,0
Abu Dhabi,555,15,2020000,38,2026-09-02T13:22:10.916678Z,2026-09-04T15:17:56.103645Z,9
Abu Dhabi,11111,21,1851000,87,2026-09-04T17:25:13.671435Z,2026-09-05T18:49:02.290374Z,27
Abu Dhabi,2222,22,1751000,41,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,1
Abu Dhabi,100,19,1513000,23,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,0
Abu Dhabi,900,2,1500000,70,2026-09-02T13:22:10.916678Z,2026-09-04T15:29:05.877119Z,18
Abu Dhabi,55555,12,1100000,8,2026-09-03T20:40:51.042912Z,2026-09-04T17:19:43.174400Z,0
Abu Dhabi,9999,20,1083000,91,2026-09-03T20:40:51.042912Z,2026-09-04T18:03:55.792762Z,17
Abu Dhabi,1000,22,1036000,18,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,1
Abu Dhabi,811,1,1001000,13,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,0
Abu Dhabi,181,18,950000,178,2026-09-02T13:22:10.916678Z,2026-09-04T14:05:15.379290Z,15
Abu Dhabi,119,2,931000,34,2026-09-02T13:22:10.916678Z,2026-09-04T15:45:53.256496Z,6
Abu Dhabi,160,10,878000,162,2026-09-02T13:22:10.916678Z,2026-09-04T18:49:39.091135Z,47
Abu Dhabi,971,11,791000,90,2026-09-02T13:22:10.916678Z,2026-09-04T15:12:15.727997Z,20
Abu Dhabi,212,21,761000,19,2026-09-02T13:22:10.916678Z,2026-09-03T20:40:51.042912Z,2
Abu Dhabi,331,13,761000,16,2026-09-02T13:22:10.916678Z,2026-09-04T18:03:55.792762Z,9
Abu Dhabi,505,12,754000,41,2026-09-02T13:22:10.916678Z,2026-09-04T17:36:22.549002Z,10
