emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,7911,E,96100,53,2026-02-19T19:40:04.456563Z,2026-02-22T19:04:41.713150Z,28
Dubai,4746,I,55300,13,2026-02-19T19:40:04.456563Z,2026-02-22T17:49:13.749515Z,8
Dubai,7675,J,54700,7,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,3
Dubai,8384,J,54600,6,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:54.979122Z,2
Dubai,32233,M,42200,21,2026-02-19T19:40:04.456563Z,2026-02-22T17:23:05.170981Z,9
Dubai,8737,F,42100,10,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,6
Dubai,7375,T,39800,5,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:05.699636Z,1
Dubai,6267,G,37400,14,2026-02-19T19:40:04.456563Z,2026-02-22T18:00:01.119155Z,10
Dubai,7012,L,35400,5,2026-02-19T19:40:04.456563Z,2026-02-22T17:38:26.390214Z,4
Dubai,81081,U,34400,3,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,1
Dubai,9379,M,33300,3,2026-02-19T19:40:04.456563Z,2026-02-22T17:16:51.917529Z,1
Dubai,61061,U,30300,7,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:05.699636Z,4
Dubai,6148,E,27100,8,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:05.699636Z,1
Dubai,41041,K,26400,4,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,2
Dubai,86086,H,26400,4,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,1
Dubai,6914,G,25500,0,2026-02-19T19:40:04.456563Z,2026-02-22T17:16:51.917529Z,0
Dubai,53636,G,18000,0,2026-02-19T19:40:04.456563Z,2026-02-22T17:16:51.917529Z,0
Dubai,11577,I,17700,81,2026-02-19T19:40:04.456563Z,2026-02-22T18:16:09.755297Z,26
Dubai,88618,A,15200,7,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:05.699636Z,2
Dubai,14189,A,15200,3,2026-02-19T19:40:04.456563Z,2026-02-22T17:23:05.170981Z,2
Dubai,93439,T,12300,8,2026-02-19T19:40:04.456563Z,2026-02-22T17:43:49.244068Z,7
Dubai,73437,K,11900,4,2026-02-19T19:40:04.456563Z,2026-02-22T17:22:19.146095Z,3
Dubai,96262,R,8400,27,2026-02-19T19:40:04.456563Z,2026-02-22T17:06:05.699636Z,3
Dubai,87667,N,8100,1,2026-02-19T19:40:04.456563Z,2026-02-22T17:12:18.955743Z,1
Dubai,97080,Z,7300,61,2026-02-19T19:40:04.456563Z,2026-02-22T17:38:26.390214Z,19
Dubai,20992,D,6600,1,2026-02-19T19:40:04.456563Z,2026-02-22T17:16:51.917529Z,0
Dubai,21882,Z,6400,9,2026-02-19T19:40:04.456563Z,2026-02-22T17:49:13.749515Z,8
Dubai,17015,S,5700,2,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,1
Dubai,92263,B,5600,7,2026-02-19T19:40:04.456563Z,2026-02-22T17:49:13.749515Z,7
Dubai,84438,J,5000,2,2026-02-19T19:40:04.456563Z,2026-02-22T17:11:28.639831Z,0
