emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,600,U,1850000,0,2026-01-21T15:35:59.427294Z,2026-01-22T17:12:13.367004Z,0
Dubai,629,R,600000,97,2026-01-21T13:50:40.164646Z,2026-01-22T17:45:00.033161Z,21
Dubai,418,F,594500,116,2026-01-21T13:50:40.164646Z,2026-01-22T19:04:44.061555Z,45
Dubai,9780,A,86000,240,2026-01-21T13:50:40.164646Z,2026-01-22T21:21:02.379393Z,96
Dubai,62062,A,39100,22,2026-01-21T13:50:40.164646Z,2026-01-22T17:06:18.231813Z,6
Dubai,6091,F,31200,14,2026-01-21T13:50:40.164646Z,2026-01-22T17:49:10.740807Z,9
Dubai,80070,T,31100,1,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,1
Dubai,74074,H,27100,1,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,1
Dubai,70110,C,26200,109,2026-01-21T13:50:40.164646Z,2026-01-22T18:43:01.831783Z,44
Dubai,66588,B,26200,101,2026-01-21T13:50:40.164646Z,2026-01-22T18:32:41.477842Z,40
Dubai,4921,N,23500,5,2026-01-21T13:50:40.164646Z,2026-01-22T17:28:36.764837Z,3
Dubai,4851,N,23400,1,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,1
Dubai,70110,H,20700,73,2026-01-21T13:50:40.164646Z,2026-01-22T18:37:34.000754Z,36
Dubai,46164,V,19100,36,2026-01-21T13:50:40.164646Z,2026-01-22T17:45:00.033161Z,10
Dubai,77199,G,17200,2,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,1
Dubai,66388,S,17100,87,2026-01-21T13:50:40.164646Z,2026-01-22T17:49:10.740807Z,30
Dubai,30110,I,16700,99,2026-01-21T13:50:40.164646Z,2026-01-22T18:13:29.277782Z,31
Dubai,40110,G,15800,64,2026-01-21T13:50:40.164646Z,2026-01-22T18:08:01.715008Z,21
Dubai,64300,I,13300,72,2026-01-21T13:50:40.164646Z,2026-01-22T18:46:11.898566Z,35
Dubai,18383,P,13200,66,2026-01-21T13:50:40.164646Z,2026-01-22T17:32:10.043156Z,21
Dubai,45245,D,10800,5,2026-01-21T16:56:06.770441Z,2026-01-22T17:17:42.574606Z,4
Dubai,15523,A,10100,1,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,1
Dubai,37937,E,9900,0,2026-01-21T16:56:06.770441Z,2026-01-22T17:12:13.367004Z,0
Dubai,63073,B,8000,10,2026-01-21T13:50:40.164646Z,2026-01-22T17:07:35.955213Z,5
Dubai,73747,O,6500,7,2026-01-21T13:50:40.164646Z,2026-01-22T17:23:07.705496Z,5
Dubai,29912,I,6500,0,2026-01-21T16:56:06.770441Z,2026-01-22T17:17:42.574606Z,0
Dubai,85518,Z,6000,5,2026-01-21T13:50:40.164646Z,2026-01-22T17:12:13.367004Z,4
