emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,1551,U,186200,4,2026-04-11T07:51:27.224874Z,2026-04-12T17:09:31.919035Z,4
Dubai,1551,U,171000,0,2026-04-08T07:25:13.644085Z,2026-04-10T17:01:44.437051Z,0
Dubai,5798,A,54700,47,2026-04-10T07:46:24.603475Z,2026-04-14T18:46:12.263290Z,23
Dubai,7679,G,47000,0,2026-04-13T12:05:01.926220Z,2026-04-14T17:05:21.844229Z,0
Dubai,5798,G,23100,1,2026-04-10T07:46:24.603475Z,2026-04-14T17:05:21.844229Z,1
Dubai,53636,G,18000,0,2026-04-10T05:27:25.217089Z,2026-04-14T17:05:21.844229Z,0
Dubai,70477,B,7200,27,2026-04-13T12:05:01.926220Z,2026-04-14T17:48:54.976353Z,16
Dubai,44267,A,6000,10,2026-04-13T12:05:01.926220Z,2026-04-14T17:21:41.656906Z,8
