emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Fujairah,12,N,660000,49,2026-09-11T20:43:36.766159Z,2026-09-18T18:07:50.045325Z,9
Fujairah,66,N,554000,72,2026-09-11T20:43:36.766159Z,2026-09-18T20:39:08.851369Z,28
Fujairah,70,N,482000,63,2026-09-11T20:43:36.766159Z,2026-09-18T20:10:54.297673Z,28
Fujairah,25,N,439000,75,2026-09-11T20:43:36.766159Z,2026-09-18T20:27:30.110019Z,25
Fujairah,96,N,438000,59,2026-09-11T20:43:36.766159Z,2026-09-18T20:56:14.143123Z,20
Fujairah,1111,J,400000,73,2026-09-11T20:43:36.766159Z,2026-09-18T18:07:50.045325Z,16
Fujairah,666,N,388000,83,2026-09-11T20:43:36.766159Z,2026-09-18T22:23:56.314749Z,40
Fujairah,55555,N,318000,162,2026-09-11T20:43:36.766159Z,2026-09-18T21:23:39.240851Z,45
Fujairah,900,N,202000,58,2026-09-11T20:43:36.766159Z,2026-09-18T18:25:21.128731Z,11
Fujairah,110,N,169500,116,2026-09-11T20:43:36.766159Z,2026-09-18T18:30:52.149841Z,17
Fujairah,505,N,129500,40,2026-09-11T20:43:36.766159Z,2026-09-18T18:36:21.629807Z,15
Fujairah,70000,N,127500,58,2026-09-11T20:43:36.766159Z,2026-09-18T20:04:50.023510Z,29
Fujairah,234,N,123500,99,2026-09-11T20:43:36.766159Z,2026-09-18T20:21:49.053795Z,30
Fujairah,321,N,118000,47,2026-09-11T20:43:36.766159Z,2026-09-18T20:39:08.851369Z,18
Fujairah,170,N,110000,43,2026-09-11T20:43:36.766159Z,2026-09-18T21:34:07.761003Z,25
Fujairah,211,J,106500,47,2026-09-11T20:43:36.766159Z,2026-09-18T20:04:50.023510Z,28
Fujairah,456,K,104000,38,2026-09-11T20:43:36.766159Z,2026-09-18T19:59:26.028776Z,13
Fujairah,5000,N,102000,29,2026-09-11T20:43:36.766159Z,2026-09-18T20:27:30.110019Z,18
Fujairah,971,N,101000,74,2026-09-11T20:43:36.766159Z,2026-09-18T20:16:22.433733Z,24
Fujairah,991,N,98000,46,2026-09-11T20:43:36.766159Z,2026-09-18T19:31:50.823501Z,18
Fujairah,818,N,95500,39,2026-09-11T20:43:36.766159Z,2026-09-18T19:20:51.781425Z,19
Fujairah,125,N,92500,48,2026-09-11T20:43:36.766159Z,2026-09-18T20:39:08.851369Z,32
Fujairah,10001,N,91400,148,2026-09-11T20:43:36.766159Z,2026-09-18T19:42:55.409073Z,30
Fujairah,430,M,86500,36,2026-09-11T20:43:36.766159Z,2026-09-18T19:53:57.055147Z,17
Fujairah,201,L,84500,40,2026-09-11T20:43:36.766159Z,2026-09-18T19:20:51.781425Z,17
Fujairah,690,J,84000,44,2026-09-11T20:43:36.766159Z,2026-09-18T19:59:26.028776Z,16
Fujairah,143,H,83000,16,2026-09-11T20:43:36.766159Z,2026-09-18T20:04:50.023510Z,11
Fujairah,963,M,83000,75,2026-09-11T20:43:36.766159Z,2026-09-18T18:52:53.398299Z,16
Fujairah,708,K,79000,46,2026-09-11T20:43:36.766159Z,2026-09-18T19:31:50.823501Z,18
