emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,7911,E,79100,1,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,1
Dubai,4746,I,54300,3,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,2
Dubai,7675,J,54300,3,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,1
Dubai,8384,J,54200,2,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,2
Dubai,32233,M,40500,5,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,4
Dubai,7375,T,39600,3,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,3
Dubai,8737,F,39300,3,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,3
Dubai,6267,G,36100,1,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,1
Dubai,7012,L,34900,0,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,0
Dubai,81081,U,34200,2,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,2
Dubai,9379,M,33200,2,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,2
Dubai,61061,U,29200,2,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,1
Dubai,6148,E,27000,7,2026-02-17T07:11:30.761498Z,2026-02-19T18:56:09.843986Z,3
Dubai,41041,K,26100,1,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,1
Dubai,86086,H,26100,1,2026-02-16T13:10:29.065420Z,2026-02-19T18:56:09.843986Z,1
Dubai,6914,G,25500,0,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,0
Dubai,53636,G,18000,0,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,0
Dubai,14189,A,15000,1,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,1
Dubai,88618,A,14900,4,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,4
Dubai,93439,T,11500,0,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,0
Dubai,73437,K,11500,0,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,0
Dubai,11577,I,10600,29,2026-02-17T07:11:30.761498Z,2026-02-19T18:56:09.843986Z,19
Dubai,87667,N,8000,0,2026-02-14T05:48:04.528870Z,2026-02-19T18:56:09.843986Z,0
Dubai,96262,R,7000,23,2026-02-17T07:11:30.761498Z,2026-02-19T18:56:09.843986Z,13
Dubai,0,,6600,1,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,1
Dubai,17015,S,5600,1,2026-02-18T10:50:30.782921Z,2026-02-19T18:56:09.843986Z,1
Dubai,21882,Z,5500,0,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,0
Dubai,0,,5000,2,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,1
Dubai,92263,B,4900,0,2026-02-17T13:10:21.805652Z,2026-02-19T18:56:09.843986Z,0
Dubai,97080,Z,3000,27,2026-02-17T10:50:49.044046Z,2026-02-19T18:56:09.843986Z,15
