emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,94,L,4050000,0,2026-04-20T12:06:22.488758Z,2026-04-24T18:34:38.521746Z,0
Dubai,11111,CC,3000400,32,2026-04-21T13:48:20.982499Z,2026-04-24T18:16:34.059321Z,12
Dubai,3333,AA,1670000,0,2026-04-24T08:08:25.131372Z,2026-04-24T18:38:22.180584Z,0
Dubai,6673,A,85100,25,2026-04-22T17:05:12.199103Z,2026-04-24T18:43:50.006022Z,10
Dubai,50055,T,70500,142,2026-04-22T17:05:12.199103Z,2026-04-24T20:56:28.231196Z,59
Dubai,3138,C,45800,9,2026-04-22T17:05:12.199103Z,2026-04-24T18:56:36.339470Z,7
Dubai,7127,U,40400,31,2026-04-21T13:48:20.982499Z,2026-04-24T19:23:41.830269Z,24
Dubai,6076,O,39900,14,2026-04-21T13:48:20.982499Z,2026-04-24T18:29:14.747489Z,9
Dubai,6456,U,39800,24,2026-04-21T13:48:20.982499Z,2026-04-24T19:32:48.271043Z,20
Dubai,7751,U,39500,27,2026-04-21T13:48:20.982499Z,2026-04-24T19:22:01.143625Z,23
Dubai,1740,S,39100,112,2026-04-21T13:48:20.982499Z,2026-04-24T19:00:06.752509Z,31
Dubai,8815,V,37800,12,2026-04-22T11:08:44.137271Z,2026-04-24T19:11:06.543894Z,10
Dubai,7741,S,36800,9,2026-04-22T11:08:44.137271Z,2026-04-24T18:43:50.006022Z,7
Dubai,87070,V,31300,106,2026-04-22T11:08:44.137271Z,2026-04-24T18:21:58.443773Z,27
Dubai,6066,0,25100,1,2026-04-20T14:53:15.310396Z,2026-04-24T18:38:22.180584Z,1
Dubai,5047,S,25000,12,2026-04-21T13:48:20.982499Z,2026-04-24T18:00:11.832076Z,8
Dubai,6493,C,24700,64,2026-04-21T13:48:20.982499Z,2026-04-24T17:54:44.364220Z,26
Dubai,7024,V,24500,8,2026-04-21T13:48:20.982499Z,2026-04-24T18:23:47.350259Z,6
Dubai,5039,V,23900,17,2026-04-21T13:48:20.982499Z,2026-04-24T19:05:31.280963Z,14
Dubai,6408,P,23700,17,2026-04-21T13:48:20.982499Z,2026-04-24T18:49:17.164009Z,17
Dubai,6920,V,23100,11,2026-04-21T13:48:20.982499Z,2026-04-24T18:05:42.082236Z,8
Dubai,8125,L,23000,28,2026-04-21T13:48:20.982499Z,2026-04-24T17:54:44.364220Z,19
Dubai,5740,S,22500,4,2026-04-21T13:48:20.982499Z,2026-04-24T18:18:22.107597Z,4
Dubai,2184,H,19500,5,2026-04-21T13:48:20.982499Z,2026-04-24T18:18:22.107597Z,5
Dubai,3185,Q,19300,23,2026-04-21T13:48:20.982499Z,2026-04-24T18:21:58.443773Z,15
Dubai,6583,Q,19200,22,2026-04-21T13:48:20.982499Z,2026-04-24T18:23:47.350259Z,20
Dubai,7936,Q,19100,17,2026-04-21T13:48:20.982499Z,2026-04-24T18:27:25.365069Z,15
Dubai,19319,U,17500,23,2026-04-22T11:08:44.137271Z,2026-04-24T18:38:22.180584Z,14
Dubai,16316,V,17200,42,2026-04-22T11:08:44.137271Z,2026-04-24T18:32:55.984971Z,20
Dubai,32133,F,15100,51,2026-04-20T14:53:15.310396Z,2026-04-24T18:45:32.160095Z,20
Dubai,11933,P,14700,71,2026-04-22T09:23:58.798236Z,2026-04-24T18:29:14.747489Z,29
Dubai,77933,P,12000,56,2026-04-22T09:23:58.798236Z,2026-04-24T18:18:22.107597Z,27
Dubai,59987,A,11800,27,2026-04-21T11:10:53.035300Z,2026-04-24T19:22:01.143625Z,13
Dubai,17474,L,11200,42,2026-04-22T09:23:58.798236Z,2026-04-24T19:22:01.143625Z,29
Dubai,75122,A,7100,14,2026-04-22T09:23:58.798236Z,2026-04-24T18:27:25.365069Z,5
Dubai,15671,R,6900,42,2026-04-22T11:08:44.137271Z,2026-04-24T19:22:01.143625Z,28
Dubai,19967,I,6200,2,2026-04-21T13:48:20.982499Z,2026-04-24T18:21:58.443773Z,2
Dubai,49685,A,5200,2,2026-04-21T11:10:53.035300Z,2026-04-24T18:38:22.180584Z,1
Dubai,77576,Q,3500,9,2026-04-22T11:08:44.137271Z,2026-04-24T18:01:52.968045Z,6
Dubai,85081,K,3100,2,2026-04-21T11:10:53.035300Z,2026-04-24T18:21:58.443773Z,1
Dubai,95660,G,2500,0,2026-04-21T11:10:53.035300Z,2026-04-24T18:38:22.180584Z,0
