emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,808,20,509000,22,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,14
Abu Dhabi,0,,501000,13,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,13
Abu Dhabi,321,11,501000,14,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,13
Abu Dhabi,0,,440000,262,2026-04-24T20:22:04.128387Z,2026-05-01T15:27:04.382542Z,44
Abu Dhabi,0,,396000,187,2026-04-24T20:22:04.128387Z,2026-05-01T16:59:08.920028Z,61
Abu Dhabi,80,0,338500,4,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,20002,22,335000,162,2026-05-01T17:34:46.071705Z,2026-05-02T14:13:22.031823Z,37
Abu Dhabi,17,1,305000,156,2026-04-24T20:23:39.183475Z,2026-05-01T16:48:05.481546Z,58
Abu Dhabi,0,,300000,31,2026-04-24T20:22:04.128387Z,2026-05-01T17:23:44.006757Z,21
Abu Dhabi,12121,22,290500,69,2026-05-01T17:23:44.006757Z,2026-05-02T13:54:43.510860Z,17
Abu Dhabi,0,,280000,48,2026-04-24T20:22:04.128387Z,2026-05-01T12:52:55.266199Z,22
Abu Dhabi,11110,22,278500,66,2026-05-01T17:14:14.248315Z,2026-05-02T13:05:57.441002Z,15
Abu Dhabi,99000,22,257000,88,2026-05-01T22:56:40.553893Z,2026-05-02T14:07:59.297841Z,23
Abu Dhabi,11112,22,255500,105,2026-05-01T17:15:31.360274Z,2026-05-02T13:57:07.662560Z,20
Abu Dhabi,0,,241500,109,2026-04-24T20:22:04.128387Z,2026-05-01T15:25:11.020898Z,39
Abu Dhabi,0,,241500,112,2026-04-24T20:22:04.128387Z,2026-05-01T14:31:50.326743Z,30
Abu Dhabi,20202,22,233500,103,2026-05-01T17:35:56.764383Z,2026-05-02T17:04:10.859922Z,40
Abu Dhabi,0,,231000,94,2026-04-24T20:22:04.128387Z,2026-05-01T15:53:14.144394Z,50
Abu Dhabi,9900,22,228000,143,2026-05-01T17:03:11.309806Z,2026-05-02T16:05:06.249654Z,47
Abu Dhabi,9993,2,226000,58,2026-05-01T17:07:02.304807Z,2026-05-02T13:16:50.464510Z,12
Abu Dhabi,88880,20,222000,181,2026-05-01T19:31:53.980977Z,2026-05-02T17:56:26.486445Z,44
Abu Dhabi,94444,2,220500,130,2026-05-01T22:56:40.553893Z,2026-05-02T17:23:54.400613Z,25
Abu Dhabi,23000,22,215000,103,2026-05-01T17:45:44.526286Z,2026-05-02T17:52:34.000163Z,32
Abu Dhabi,8008,21,202000,95,2026-05-01T16:57:45.796638Z,2026-05-02T16:48:51.913505Z,38
Abu Dhabi,0,,200000,69,2026-04-24T20:22:04.128387Z,2026-05-01T14:19:09.794088Z,31
Abu Dhabi,46664,1,196500,111,2026-05-01T18:09:04.021657Z,2026-05-02T17:02:11.382591Z,43
Abu Dhabi,0,,192000,57,2026-04-24T20:22:04.128387Z,2026-05-01T14:24:35.194854Z,26
Abu Dhabi,78000,2,191000,149,2026-05-01T19:16:42.582486Z,2026-05-02T17:29:20.729215Z,45
Abu Dhabi,0,,190500,47,2026-04-24T20:22:04.128387Z,2026-05-01T17:23:44.006757Z,20
Abu Dhabi,0,,190500,39,2026-04-24T20:22:04.128387Z,2026-05-01T13:57:14.191209Z,21
Abu Dhabi,0,,187500,101,2026-04-24T20:22:04.128387Z,2026-05-01T17:19:40.637814Z,52
Abu Dhabi,55556,15,180000,75,2026-05-01T18:27:48.360877Z,2026-05-02T17:20:32.619346Z,27
Abu Dhabi,17777,22,179500,75,2026-05-01T17:29:15.908618Z,2026-05-02T13:57:07.662560Z,19
Abu Dhabi,60006,22,177000,99,2026-05-01T18:35:12.266941Z,2026-05-02T17:07:38.514205Z,41
Abu Dhabi,150,0,175000,11,2026-04-24T20:23:39.183475Z,2026-05-01T13:09:27.632595Z,9
Abu Dhabi,9889,20,169500,74,2026-05-01T17:03:11.309806Z,2026-05-02T15:38:01.688655Z,24
Abu Dhabi,77877,2,169500,103,2026-05-01T19:16:42.582486Z,2026-05-02T18:25:04.431434Z,54
Abu Dhabi,199,0,168500,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,0,,167000,64,2026-04-24T20:22:04.128387Z,2026-05-01T17:29:15.908618Z,49
Abu Dhabi,80808,22,166000,77,2026-05-01T19:22:15.440500Z,2026-05-02T18:39:51.991550Z,39
Abu Dhabi,0,,163500,97,2026-04-24T20:22:04.128387Z,2026-05-01T17:14:14.248315Z,42
Abu Dhabi,1122,22,160000,18,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,14
Abu Dhabi,5666,2,160000,10,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,5
Abu Dhabi,10111,13,160000,47,2026-05-01T17:08:38.864622Z,2026-05-02T13:33:02.553365Z,10
Abu Dhabi,969,0,158000,9,2026-04-24T20:23:39.183475Z,2026-05-01T17:25:04.983308Z,8
Abu Dhabi,8808,13,154500,35,2026-05-01T16:59:08.920028Z,2026-05-02T16:43:23.811173Z,17
Abu Dhabi,0,,154000,69,2026-04-24T20:22:04.128387Z,2026-05-01T15:32:35.613584Z,37
Abu Dhabi,0,,154000,88,2026-04-24T20:22:04.128387Z,2026-05-01T13:20:36.370872Z,25
Abu Dhabi,9899,20,154000,56,2026-05-01T17:03:11.309806Z,2026-05-02T15:46:04.323330Z,30
Abu Dhabi,7070,21,151000,5,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,33322,22,150500,103,2026-05-01T17:58:08.911127Z,2026-05-02T17:31:19.567811Z,44
Abu Dhabi,4434,2,150000,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,6767,2,150000,6,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,7881,1,144500,81,2026-05-01T16:57:45.796638Z,2026-05-02T17:45:36.090158Z,37
Abu Dhabi,90999,22,142500,81,2026-05-01T22:04:01.594925Z,2026-05-02T17:43:12.630904Z,33
Abu Dhabi,33444,2,142000,43,2026-05-01T18:02:19.050903Z,2026-05-02T17:05:20.033973Z,23
Abu Dhabi,0,,141500,60,2026-04-24T20:22:04.128387Z,2026-05-01T18:07:50.455690Z,43
Abu Dhabi,0,,140000,51,2026-04-24T20:22:04.128387Z,2026-05-01T13:58:54.389248Z,36
Abu Dhabi,818,0,140000,7,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,1110,21,140000,22,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,18
Abu Dhabi,5055,22,140000,9,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,1919,18,138500,21,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,20
Abu Dhabi,77222,22,137000,31,2026-05-01T19:06:35.617719Z,2026-05-02T12:55:06.043822Z,13
Abu Dhabi,9902,1,134000,117,2026-05-01T17:07:02.304807Z,2026-05-02T18:12:44.830974Z,38
Abu Dhabi,0,,133500,84,2026-04-24T20:22:04.128387Z,2026-05-01T14:02:37.377172Z,32
Abu Dhabi,9876,2,133500,92,2026-05-01T17:01:33.373079Z,2026-05-02T17:37:47.085525Z,33
Abu Dhabi,0,,133000,113,2026-04-24T20:22:04.128387Z,2026-05-01T18:35:12.266941Z,64
Abu Dhabi,52555,22,132500,82,2026-05-01T18:18:47.287453Z,2026-05-02T15:43:25.618914Z,19
Abu Dhabi,54321,21,132000,78,2026-05-01T18:21:44.152305Z,2026-05-02T16:05:06.249654Z,29
Abu Dhabi,0,,130500,11,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,776,0,130000,5,2026-04-24T20:23:39.183475Z,2026-05-01T14:41:06.226978Z,5
Abu Dhabi,55055,22,129500,67,2026-05-01T18:24:18.773641Z,2026-05-02T15:29:33.213702Z,22
Abu Dhabi,0,,128500,99,2026-04-24T20:22:04.128387Z,2026-05-01T17:35:56.764383Z,49
Abu Dhabi,22122,20,126500,52,2026-05-01T17:41:30.093759Z,2026-05-02T15:48:52.090272Z,24
Abu Dhabi,66656,50,126500,78,2026-05-01T18:42:37.553849Z,2026-05-02T17:34:44.896400Z,36
Abu Dhabi,0,,125500,145,2026-04-24T20:22:04.128387Z,2026-05-01T19:08:06.318976Z,69
Abu Dhabi,0,,121000,98,2026-04-24T20:22:04.128387Z,2026-05-01T15:31:19.747558Z,41
Abu Dhabi,41144,1,121000,13,2026-05-01T18:07:50.455690Z,2026-05-02T13:40:08.939176Z,3
Abu Dhabi,0,,120500,53,2026-04-24T20:22:04.128387Z,2026-05-01T13:09:27.632595Z,21
Abu Dhabi,0,,119500,117,2026-04-24T20:22:04.128387Z,2026-05-01T16:59:08.920028Z,54
Abu Dhabi,77700,19,119500,78,2026-05-01T19:08:06.318976Z,2026-05-02T15:27:10.866894Z,18
Abu Dhabi,0,,118500,45,2026-04-24T20:22:04.128387Z,2026-05-01T13:29:59.378030Z,20
Abu Dhabi,66606,17,117000,26,2026-05-01T18:42:37.553849Z,2026-05-02T15:24:04.203191Z,10
Abu Dhabi,0,,115500,114,2026-04-24T20:22:04.128387Z,2026-05-01T19:09:52.742666Z,66
Abu Dhabi,0,,115000,72,2026-04-24T20:22:04.128387Z,2026-05-01T17:01:33.373079Z,40
Abu Dhabi,0,,114000,127,2026-04-24T20:22:04.128387Z,2026-05-01T18:00:11.287472Z,66
Abu Dhabi,0,,114000,78,2026-04-24T20:22:04.128387Z,2026-05-01T17:58:08.911127Z,39
Abu Dhabi,90001,19,113500,63,2026-05-01T19:55:22.997992Z,2026-05-02T18:30:31.561920Z,33
Abu Dhabi,9690,2,113000,71,2026-05-01T17:01:33.373079Z,2026-05-02T17:04:10.859922Z,22
Abu Dhabi,33300,21,111500,74,2026-05-01T17:54:15.320572Z,2026-05-02T18:34:26.892682Z,35
Abu Dhabi,0,,111000,28,2026-04-24T20:22:04.128387Z,2026-05-01T13:51:42.884259Z,17
Abu Dhabi,971,0,110000,3,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,2
Abu Dhabi,30103,1,110000,46,2026-05-01T17:48:49.165147Z,2026-05-02T13:54:43.510860Z,13
Abu Dhabi,0,,109500,80,2026-04-24T20:22:04.128387Z,2026-05-01T16:57:45.796638Z,47
Abu Dhabi,89898,50,109500,64,2026-05-01T19:44:21.532526Z,2026-05-02T17:54:09.665780Z,28
Abu Dhabi,0,,108500,114,2026-04-24T20:22:04.128387Z,2026-05-01T18:03:37.737118Z,50
Abu Dhabi,8786,6,108000,51,2026-05-01T16:59:08.920028Z,2026-05-02T14:35:01.009443Z,27
Abu Dhabi,8880,0,107500,160,2026-05-01T22:56:40.553893Z,2026-05-02T20:36:55.745410Z,75
Abu Dhabi,0,,107000,99,2026-04-24T20:22:04.128387Z,2026-05-01T13:20:36.370872Z,26
Abu Dhabi,3030,22,104000,10,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,0,,102500,104,2026-04-24T20:22:04.128387Z,2026-05-01T17:01:33.373079Z,58
Abu Dhabi,0,,102000,76,2026-04-24T20:22:04.128387Z,2026-05-01T14:08:03.526773Z,25
Abu Dhabi,0,,102000,103,2026-04-24T20:22:04.128387Z,2026-05-01T15:52:22.054194Z,37
Abu Dhabi,0,,101000,105,2026-04-24T20:22:04.128387Z,2026-05-01T18:09:04.021657Z,61
Abu Dhabi,0,,100500,51,2026-04-24T20:22:04.128387Z,2026-05-01T14:46:34.602803Z,26
Abu Dhabi,0,,100500,13,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,12
Abu Dhabi,0,,100500,10,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,0,,100000,62,2026-04-24T20:22:04.128387Z,2026-05-01T14:30:06.139001Z,36
Abu Dhabi,0,,100000,9,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,0,,100000,0,2026-04-24T20:22:04.128387Z,2026-04-24T20:23:39.183475Z,0
Abu Dhabi,5090,50,100000,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,7020,20,100000,11,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,8702,2,100000,97,2026-05-01T16:59:08.920028Z,2026-05-02T17:02:11.382591Z,33
Abu Dhabi,119,1,99500,130,2026-04-24T20:23:39.183475Z,2026-05-01T16:48:05.481546Z,56
Abu Dhabi,10110,22,98500,60,2026-05-01T17:07:02.304807Z,2026-05-02T18:07:17.662334Z,38
Abu Dhabi,9059,5,96500,58,2026-05-01T16:59:08.920028Z,2026-05-02T15:29:33.213702Z,21
Abu Dhabi,12212,21,96000,96,2026-05-01T17:25:04.983308Z,2026-05-02T14:49:05.686211Z,25
Abu Dhabi,0,,94000,56,2026-04-24T20:22:04.128387Z,2026-05-01T17:54:15.320572Z,36
Abu Dhabi,22020,22,93000,107,2026-05-01T17:40:13.051900Z,2026-05-02T18:19:40.452314Z,36
Abu Dhabi,50500,21,93000,76,2026-05-01T18:09:04.021657Z,2026-05-02T17:40:10.445690Z,34
Abu Dhabi,0,,91000,53,2026-04-24T20:22:04.128387Z,2026-05-01T14:24:35.194854Z,25
Abu Dhabi,161,1,91000,88,2026-04-24T20:23:39.183475Z,2026-05-01T17:07:02.304807Z,46
Abu Dhabi,0,,90500,75,2026-04-24T20:22:04.128387Z,2026-05-01T18:02:19.050903Z,40
Abu Dhabi,22033,2,90500,56,2026-05-01T17:41:30.093759Z,2026-05-02T14:38:13.166359Z,28
Abu Dhabi,1311,14,90000,14,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,13
Abu Dhabi,6063,1,90000,10,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,6900,19,88500,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,12
Abu Dhabi,0,,87000,110,2026-04-24T20:22:04.128387Z,2026-05-01T17:37:46.261957Z,58
Abu Dhabi,0,,85000,15,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,13
Abu Dhabi,43433,5,82500,103,2026-05-01T18:07:50.455690Z,2026-05-02T15:21:40.855329Z,33
Abu Dhabi,56777,6,82500,124,2026-05-01T18:29:47.440319Z,2026-05-02T15:24:04.203191Z,35
Abu Dhabi,98880,1,82000,50,2026-05-01T22:56:40.553893Z,2026-05-02T13:00:30.179958Z,14
Abu Dhabi,0,,81500,63,2026-04-24T20:22:04.128387Z,2026-05-01T18:09:04.021657Z,41
Abu Dhabi,44401,14,80000,98,2026-05-01T18:07:50.455690Z,2026-05-02T17:36:46.677618Z,47
Abu Dhabi,77720,2,80000,59,2026-05-01T19:09:52.742666Z,2026-05-02T14:05:39.639159Z,23
Abu Dhabi,4241,1,78500,22,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,15
Abu Dhabi,10022,22,77000,145,2026-05-01T17:07:02.304807Z,2026-05-02T19:12:33.855486Z,74
Abu Dhabi,19990,20,76500,51,2026-05-01T17:34:46.071705Z,2026-05-02T17:42:13.853433Z,20
Abu Dhabi,22204,2,75500,45,2026-05-01T17:45:44.526286Z,2026-05-02T12:38:42.874062Z,15
Abu Dhabi,25125,1,75500,97,2026-05-01T17:46:59.989532Z,2026-05-02T14:38:13.166359Z,29
Abu Dhabi,40050,50,74500,111,2026-05-01T18:05:44.021621Z,2026-05-02T16:56:42.572701Z,40
Abu Dhabi,1413,2,74000,30,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,60333,6,74000,57,2026-05-01T18:35:12.266941Z,2026-05-02T14:35:01.009443Z,22
Abu Dhabi,12300,22,72000,98,2026-05-01T17:29:15.908618Z,2026-05-02T16:53:18.855048Z,44
Abu Dhabi,11198,11,71000,33,2026-05-01T17:19:40.637814Z,2026-05-02T14:38:13.166359Z,15
Abu Dhabi,3500,50,70500,20,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,18
Abu Dhabi,0,,70000,23,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,12
Abu Dhabi,0,,70000,0,2026-04-24T20:22:04.128387Z,2026-04-24T20:23:39.183475Z,0
Abu Dhabi,5885,50,70000,14,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,40044,22,70000,39,2026-05-01T18:03:37.737118Z,2026-05-02T14:40:28.995891Z,9
Abu Dhabi,50052,2,69500,85,2026-05-01T18:09:04.021657Z,2026-05-02T14:11:05.693715Z,27
Abu Dhabi,7697,1,69000,13,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,10
Abu Dhabi,11400,11,69000,116,2026-05-01T17:23:44.006757Z,2026-05-02T19:15:00.282058Z,65
Abu Dhabi,6655,15,68500,4,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,1020,22,67000,15,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,14
Abu Dhabi,66669,0,67000,58,2026-04-30T23:01:07.378154Z,2026-05-01T14:19:09.794088Z,15
Abu Dhabi,56600,5,65000,42,2026-05-01T18:27:48.360877Z,2026-05-02T14:45:54.625635Z,19
Abu Dhabi,69090,6,65000,85,2026-05-01T18:49:59.545934Z,2026-05-02T14:16:31.676503Z,27
Abu Dhabi,5431,1,61500,13,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,0,,60500,16,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,15
Abu Dhabi,15555,0,60500,76,2026-04-30T23:01:07.378154Z,2026-05-01T18:07:50.455690Z,44
Abu Dhabi,33440,22,60500,76,2026-05-01T18:02:19.050903Z,2026-05-02T15:21:40.855329Z,31
Abu Dhabi,66199,16,60500,78,2026-05-01T18:40:40.583054Z,2026-05-02T14:32:48.142810Z,28
Abu Dhabi,5543,1,60000,31,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,15
Abu Dhabi,6440,1,60000,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,90500,50,59000,62,2026-05-01T20:00:56.194214Z,2026-05-02T15:59:41.684176Z,26
Abu Dhabi,1120,21,58500,4,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,77007,22,58500,21,2026-05-01T18:57:07.942492Z,2026-05-01T22:56:40.553893Z,2
Abu Dhabi,18018,17,56000,63,2026-05-01T17:32:09.259342Z,2026-05-02T16:43:23.811173Z,28
Abu Dhabi,18111,19,56000,12,2026-05-01T17:32:09.259342Z,2026-05-01T22:56:40.553893Z,1
Abu Dhabi,22003,11,56000,58,2026-05-01T17:37:46.261957Z,2026-05-02T13:40:08.939176Z,16
Abu Dhabi,6009,21,54500,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,40302,50,54500,91,2026-05-01T18:07:50.455690Z,2026-05-02T17:02:11.382591Z,34
Abu Dhabi,90900,0,52500,88,2026-05-01T22:56:40.553893Z,2026-05-02T20:07:06.812777Z,52
Abu Dhabi,150,1,51500,15,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,14
Abu Dhabi,2345,14,50000,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,4234,2,50000,13,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,6054,5,50000,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,7807,2,50000,6,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,5
Abu Dhabi,96000,0,50000,68,2026-05-01T12:52:55.266199Z,2026-05-01T18:31:15.147457Z,36
Abu Dhabi,20020,0,50000,56,2026-05-02T13:00:30.179958Z,2026-05-02T18:19:40.452314Z,30
Abu Dhabi,2224,22,49000,23,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,20
Abu Dhabi,1970,21,45500,5,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,5
Abu Dhabi,2082,1,45500,26,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,10
Abu Dhabi,2102,20,45500,6,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,6
Abu Dhabi,7861,11,45500,9,2026-05-01T16:56:03.488007Z,2026-05-01T22:56:40.553893Z,0
Abu Dhabi,21001,12,45500,67,2026-05-01T17:35:56.764383Z,2026-05-02T17:52:34.000163Z,35
Abu Dhabi,88800,0,44500,38,2026-04-30T23:01:07.378154Z,2026-05-01T15:30:35.046583Z,18
Abu Dhabi,2550,6,44000,9,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,71717,0,42500,42,2026-05-01T22:56:40.553893Z,2026-05-02T15:56:53.817226Z,16
Abu Dhabi,0,,42000,8,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,7800,0,42000,26,2026-04-24T20:23:39.183475Z,2026-05-01T17:29:15.908618Z,20
Abu Dhabi,30030,22,42000,7,2026-05-01T17:48:49.165147Z,2026-05-01T22:56:40.553893Z,1
Abu Dhabi,1909,10,41500,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,11
Abu Dhabi,69191,19,41500,74,2026-05-01T18:55:30.033417Z,2026-05-02T17:23:54.400613Z,38
Abu Dhabi,1101,1,40500,51,2026-04-24T20:23:39.183475Z,2026-05-01T15:31:19.747558Z,25
Abu Dhabi,3111,0,40500,35,2026-04-24T20:23:39.183475Z,2026-05-01T14:08:03.526773Z,22
Abu Dhabi,0,,40000,11,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,10
Abu Dhabi,1500,0,40000,5,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,4051,1,40000,12,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,12
Abu Dhabi,5403,6,40000,4,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,4
Abu Dhabi,6920,20,40000,7,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,9221,12,40000,5,2026-05-01T17:01:33.373079Z,2026-05-01T22:56:40.553893Z,0
Abu Dhabi,33443,1,40000,17,2026-05-01T18:02:19.050903Z,2026-05-01T22:56:40.553893Z,2
Abu Dhabi,6575,5,39500,9,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,3911,11,39000,7,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,7888,1,39000,57,2026-04-30T23:01:07.378154Z,2026-05-01T18:02:19.050903Z,34
Abu Dhabi,1003,0,38500,25,2026-04-24T20:23:39.183475Z,2026-05-01T16:10:51.865488Z,22
Abu Dhabi,1982,20,38500,9,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,9
Abu Dhabi,1012,22,38000,6,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,6
Abu Dhabi,2131,20,38000,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,6
Abu Dhabi,5022,22,37000,6,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,5
Abu Dhabi,4101,10,36500,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,7
Abu Dhabi,1224,12,36000,7,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,6
Abu Dhabi,4340,1,36000,21,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,14
Abu Dhabi,1800,1,35800,107,2026-04-24T20:23:39.183475Z,2026-05-01T18:27:48.360877Z,55
Abu Dhabi,2205,20,35500,3,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,3
Abu Dhabi,0,,35000,6,2026-04-24T20:22:04.128387Z,2026-04-30T23:01:07.378154Z,6
Abu Dhabi,11017,17,35000,52,2026-05-01T17:14:14.248315Z,2026-05-02T17:51:00.807543Z,23
Abu Dhabi,3456,21,33000,8,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,8
Abu Dhabi,711,1,22000,14,2026-04-24T20:23:39.183475Z,2026-04-30T23:01:07.378154Z,12
Abu Dhabi,0,,20000,0,2026-04-24T20:22:04.128387Z,2026-04-24T20:23:39.183475Z,0
Abu Dhabi,0,,20000,0,2026-04-24T20:22:04.128387Z,2026-04-24T20:23:39.183475Z,0
Abu Dhabi,0,,20000,0,2026-04-24T20:22:04.128387Z,2026-04-24T20:23:39.183475Z,0
