emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Sharjah,1010,4,182000,104,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,22
Sharjah,555,1,162000,46,2026-09-18T21:34:01.551750Z,2026-09-25T19:13:20.891920Z,16
Sharjah,66,1,161500,78,2026-09-18T21:34:01.551750Z,2026-09-25T20:03:16.687509Z,27
Sharjah,18000,4,150500,149,2026-09-18T21:34:01.551750Z,2026-09-25T18:34:36.601513Z,15
Sharjah,48000,4,148500,166,2026-09-18T21:34:01.551750Z,2026-09-25T22:08:20.823642Z,63
Sharjah,3003,4,130500,96,2026-09-18T21:34:01.551750Z,2026-09-25T20:30:52.787072Z,31
Sharjah,1999,4,130000,127,2026-09-18T21:34:01.551750Z,2026-09-25T20:19:48.900223Z,36
Sharjah,17777,4,127500,137,2026-09-18T21:34:01.551750Z,2026-09-25T19:40:45.507228Z,30
Sharjah,6699,4,125000,76,2026-09-18T21:34:01.551750Z,2026-09-25T20:36:17.436771Z,39
Sharjah,6666,1,112000,77,2026-09-18T21:34:01.551750Z,2026-09-25T19:40:45.507228Z,23
Sharjah,11011,4,110500,48,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,23
Sharjah,70707,4,108000,51,2026-09-18T21:34:01.551750Z,2026-09-25T19:07:51.624928Z,23
Sharjah,1101,4,101000,77,2026-09-18T21:34:01.551750Z,2026-09-25T18:40:03.155788Z,24
Sharjah,74000,4,100500,79,2026-09-18T21:34:01.551750Z,2026-09-25T19:35:20.634900Z,24
Sharjah,7447,4,100000,99,2026-09-18T21:34:01.551750Z,2026-09-25T21:03:48.537920Z,40
Sharjah,101,1,99000,111,2026-09-18T21:34:01.551750Z,2026-09-25T20:30:52.787072Z,27
Sharjah,4414,4,97500,100,2026-09-18T21:34:01.551750Z,2026-09-25T18:23:39.614929Z,16
Sharjah,55554,4,97500,75,2026-09-18T21:34:01.551750Z,2026-09-25T20:30:52.787072Z,27
Sharjah,1113,4,96500,52,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,14
Sharjah,88188,4,95000,95,2026-09-18T21:34:01.551750Z,2026-09-25T20:08:48.251011Z,31
Sharjah,9990,4,92500,36,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,18
Sharjah,1414,4,91500,72,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,25
Sharjah,84444,4,90500,90,2026-09-18T21:34:01.551750Z,2026-09-25T19:07:51.624928Z,21
Sharjah,5545,4,87000,84,2026-09-18T21:34:01.551750Z,2026-09-25T20:58:19.394505Z,35
Sharjah,9988,4,86000,66,2026-09-18T21:34:01.551750Z,2026-09-25T19:29:54.105055Z,27
Sharjah,22221,4,86000,53,2026-09-18T21:34:01.551750Z,2026-09-25T19:40:45.507228Z,30
Sharjah,2200,4,81500,36,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,16
Sharjah,44400,4,81500,73,2026-09-18T21:34:01.551750Z,2026-09-25T20:30:52.787072Z,34
Sharjah,50555,4,80000,52,2026-09-18T21:34:01.551750Z,2026-09-25T20:52:53.403642Z,22
Sharjah,68886,3,80000,74,2026-09-18T21:34:01.551750Z,2026-09-25T20:47:19.708968Z,31
Sharjah,4321,4,78000,92,2026-09-18T21:34:01.551750Z,2026-09-25T19:07:51.624928Z,23
Sharjah,99909,4,78000,50,2026-09-18T21:34:01.551750Z,2026-09-25T21:03:48.537920Z,28
Sharjah,4442,4,77000,44,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,19
Sharjah,8900,4,70000,50,2026-09-18T21:34:01.551750Z,2026-09-25T18:51:16.007697Z,15
Sharjah,5600,4,69500,58,2026-09-18T21:34:01.551750Z,2026-09-25T19:46:12.577683Z,30
Sharjah,44555,4,69000,76,2026-09-18T21:34:01.551750Z,2026-09-25T19:40:45.507228Z,25
Sharjah,1002,4,67000,65,2026-09-18T21:34:01.551750Z,2026-09-25T18:45:37.737091Z,24
Sharjah,41444,4,66500,30,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,12
Sharjah,92929,3,59000,37,2026-09-18T21:34:01.551750Z,2026-09-25T19:29:54.105055Z,16
Sharjah,200,1,57000,40,2026-09-18T21:34:01.551750Z,2026-09-25T20:08:48.251011Z,21
Sharjah,110,1,56500,89,2026-09-18T21:34:01.551750Z,2026-09-25T19:46:12.577683Z,24
Sharjah,6009,4,55500,44,2026-09-18T21:34:01.551750Z,2026-09-25T18:45:37.737091Z,15
Sharjah,2000,1,55500,43,2026-09-18T21:34:01.551750Z,2026-09-25T20:14:21.401427Z,23
Sharjah,70000,1,51500,32,2026-09-18T21:34:01.551750Z,2026-09-25T19:46:12.577683Z,16
Sharjah,20001,4,51000,26,2026-09-18T21:34:01.551750Z,2026-09-25T18:45:37.737091Z,16
Sharjah,4010,4,50500,41,2026-09-18T21:34:01.551750Z,2026-09-25T18:51:16.007697Z,21
Sharjah,321,1,50000,75,2026-09-18T21:34:01.551750Z,2026-09-25T21:20:15.690731Z,31
Sharjah,44004,4,48500,31,2026-09-18T21:34:01.551750Z,2026-09-25T18:34:36.601513Z,10
Sharjah,1995,4,43500,13,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,10
Sharjah,1044,4,40500,46,2026-09-18T21:34:01.551750Z,2026-09-25T18:40:03.155788Z,20
Sharjah,1010,1,37500,50,2026-09-18T21:34:01.551750Z,2026-09-25T19:57:48.085906Z,26
Sharjah,60060,4,36000,20,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,10
Sharjah,11110,1,31000,37,2026-09-18T21:34:01.551750Z,2026-09-25T18:56:48.236161Z,9
Sharjah,11441,4,30000,17,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,7
Sharjah,1001,1,29000,41,2026-09-18T21:34:01.551750Z,2026-09-25T19:07:51.624928Z,22
Sharjah,1710,4,26500,15,2026-09-18T21:34:01.551750Z,2026-09-25T18:18:10.981383Z,12
