emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Dubai,600,U,2200000,0,2026-01-06T12:51:35.159433Z,2026-01-08T17:12:27.788134Z,0
Dubai,819,V,602000,44,2026-01-05T08:38:06.870123Z,2026-01-08T17:45:03.663993Z,27
Dubai,527,G,533000,40,2026-01-05T08:38:06.870123Z,2026-01-08T17:40:16.416926Z,21
Dubai,435,T,520500,35,2026-01-05T08:38:06.870123Z,2026-01-08T17:12:27.788134Z,16
Dubai,6789,H,105200,91,2025-12-25T13:34:04.993869Z,2026-01-05T08:38:06.870123Z,24
Dubai,0,,51300,27,2026-01-05T12:53:12.889900Z,2026-01-08T17:45:03.663993Z,9
Dubai,8918,V,41400,14,2026-01-06T06:39:03.998318Z,2026-01-08T17:50:31.939854Z,9
Dubai,4569,G,40000,0,2025-12-25T16:29:40.009144Z,2025-12-29T17:21:05.898534Z,0
Dubai,7174,V,39700,56,2026-01-06T18:36:15.028103Z,2026-01-16T17:13:37.641961Z,27
Dubai,7817,N,39200,11,2025-12-26T11:21:05.980039Z,2025-12-29T17:21:05.898534Z,5
Dubai,81081,V,33500,15,2026-01-06T10:27:26.154263Z,2026-01-08T17:34:13.035020Z,13
Dubai,4867,D,27600,6,2026-01-06T08:35:52.872401Z,2026-01-08T17:12:27.788134Z,4
Dubai,4516,L,27200,12,2026-01-06T10:27:26.154263Z,2026-01-08T17:39:39.414628Z,11
Dubai,75175,N,22500,5,2026-01-06T10:27:26.154263Z,2026-01-08T17:23:18.599590Z,4
Dubai,81144,N,17100,92,2026-01-06T18:36:15.028103Z,2026-01-08T17:28:48.087732Z,35
Dubai,48041,A,11800,8,2026-01-06T10:27:26.154263Z,2026-01-08T17:45:03.663993Z,6
Dubai,64949,O,11000,51,2026-01-06T18:36:15.028103Z,2026-01-08T17:01:34.653285Z,24
Dubai,46147,C,4600,1,2026-01-07T06:38:26.027903Z,2026-01-08T17:12:27.788134Z,1
Dubai,46143,Y,2400,2,2026-01-07T06:38:26.027903Z,2026-01-08T17:12:27.788134Z,2
