emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,99988,22,17500,5,2026-03-04T02:22:13.634448Z,2026-03-04T16:51:26.782329Z,0
Abu Dhabi,91912,1,17400,74,2026-03-09T19:54:24.671713Z,2026-03-09T22:26:53.868673Z,29
Abu Dhabi,77000,20,17000,4,2026-03-04T02:22:13.634448Z,2026-03-04T16:51:26.782329Z,1
Abu Dhabi,44422,2,16500,3,2026-03-04T02:22:13.634448Z,2026-03-04T15:44:43.636410Z,2
Abu Dhabi,18081,11,16500,31,2026-03-08T23:33:07.191736Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,11100,22,16000,2,2026-03-04T02:22:13.634448Z,2026-03-04T15:44:43.636410Z,0
Abu Dhabi,77744,1,16000,2,2026-03-04T02:22:13.634448Z,2026-03-04T14:39:16.787617Z,0
Abu Dhabi,88333,1,16000,2,2026-03-04T02:22:13.634448Z,2026-03-04T11:33:09.292827Z,0
Abu Dhabi,5670,1,15500,25,2026-03-04T02:22:13.634448Z,2026-03-04T05:47:08.914914Z,0
Abu Dhabi,10200,22,15500,14,2026-03-08T23:06:40.268978Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,10021,1,15400,48,2026-03-08T20:10:44.268661Z,2026-03-08T21:56:24.523516Z,18
Abu Dhabi,44400,22,15000,0,2026-03-04T02:22:13.634448Z,2026-03-04T04:42:39.808998Z,0
Abu Dhabi,78678,1,13600,62,2026-03-09T20:20:01.742169Z,2026-03-09T22:32:23.820297Z,20
Abu Dhabi,560,0,13500,6,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,3
Abu Dhabi,10333,20,13500,9,2026-03-08T23:09:17.331338Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,16167,16,13000,20,2026-03-08T23:28:51.608110Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,19119,10,12500,27,2026-03-08T23:43:18.956128Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,21021,21,12000,19,2026-03-08T23:53:28.803516Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,22112,22,12000,14,2026-03-09T00:07:47.417825Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,19118,1,11600,45,2026-03-08T20:40:44.747537Z,2026-03-08T22:12:39.802409Z,17
Abu Dhabi,1211,22,11500,4,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,3
Abu Dhabi,2202,22,11500,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,3
Abu Dhabi,98809,1,11000,34,2026-03-09T20:32:37.720862Z,2026-03-09T22:30:21.279953Z,19
Abu Dhabi,11009,11,10500,16,2026-03-08T23:09:58.818986Z,2026-03-09T02:28:29.315973Z,3
Abu Dhabi,2032,20,10000,1,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2292,12,10000,0,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,0
Abu Dhabi,3433,13,10000,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,11190,6,10000,10,2026-03-08T23:22:50.546655Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,11200,20,9000,8,2026-03-08T23:24:20.961700Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,1233,21,8500,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,1988,21,8500,7,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,3
Abu Dhabi,3909,1,8000,10,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,16600,50,8000,14,2026-03-08T23:29:42.982611Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,20023,2,7500,13,2026-03-08T23:52:34.556349Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,22120,20,7000,12,2026-03-09T00:07:47.417825Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,1088,50,6500,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,1900,20,6500,3,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,13030,20,6500,11,2026-03-08T23:25:31.292424Z,2026-03-09T02:28:29.315973Z,0
Abu Dhabi,1005,20,6000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,1880,12,6000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,1
Abu Dhabi,2004,22,6000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,2334,2,6000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
Abu Dhabi,3100,2,6000,2,2026-03-03T20:36:07.736648Z,2026-03-04T02:22:13.634448Z,2
