emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Sharjah,4499,3,69000,45,2026-07-11T10:16:35.453698Z,2026-07-17T20:07:59.713809Z,26
Sharjah,6900,4,67500,37,2026-07-11T10:16:35.453698Z,2026-07-17T19:40:48.764866Z,21
Sharjah,54445,3,67000,44,2026-07-11T10:16:35.453698Z,2026-07-17T20:37:25.977652Z,26
Sharjah,1997,4,60000,63,2026-07-11T10:16:35.453698Z,2026-07-17T18:20:06.381797Z,22
Sharjah,2010,4,60000,45,2026-07-11T10:16:35.453698Z,2026-07-17T18:25:34.355863Z,21
Sharjah,2122,4,58500,33,2026-07-11T10:16:35.453698Z,2026-07-17T19:35:20.696717Z,14
Sharjah,87888,4,58500,31,2026-07-11T10:16:35.453698Z,2026-07-17T19:09:32.714588Z,18
Sharjah,33303,4,58000,31,2026-07-11T10:16:35.453698Z,2026-07-17T20:02:33.957447Z,19
Sharjah,11001,4,57500,70,2026-07-11T10:16:35.453698Z,2026-07-17T18:53:03.374344Z,20
Sharjah,3040,4,52500,32,2026-07-11T10:16:35.453698Z,2026-07-17T20:10:08.764198Z,22
Sharjah,2000,1,51500,63,2026-07-11T10:16:35.453698Z,2026-07-17T21:48:04.347718Z,42
Sharjah,33344,4,51000,35,2026-07-11T10:16:35.453698Z,2026-07-17T20:04:41.393409Z,22
Sharjah,120,1,51000,8,2026-07-11T10:16:35.453698Z,2026-07-17T17:58:13.039295Z,7
Sharjah,10003,4,50500,51,2026-07-11T10:16:35.453698Z,2026-07-17T18:47:31.665113Z,17
Sharjah,41144,4,48500,38,2026-07-11T10:16:35.453698Z,2026-07-17T18:31:02.639812Z,17
Sharjah,70077,4,40500,18,2026-07-11T10:16:35.453698Z,2026-07-17T19:35:20.696717Z,10
Sharjah,4340,4,31000,20,2026-07-11T10:16:35.453698Z,2026-07-17T19:29:55.313751Z,10
Sharjah,1100,1,30000,27,2026-07-11T10:16:35.453698Z,2026-07-17T19:40:48.764866Z,19
Sharjah,1401,4,29000,21,2026-07-11T10:16:35.453698Z,2026-07-17T18:47:31.665113Z,10
