emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Sharjah,11,4,6500000,89,2026-05-06T14:21:00.733036Z,2026-05-08T19:35:12.883593Z,40
Sharjah,40,4,1996000,87,2026-05-06T14:21:00.733036Z,2026-05-08T19:49:27.533029Z,23
Sharjah,888,4,1289000,135,2026-05-06T14:21:00.733036Z,2026-05-08T18:53:55.520878Z,46
Sharjah,98,3,1252000,39,2026-05-06T14:21:00.733036Z,2026-05-08T19:27:15.531089Z,19
Sharjah,22222,4,859000,37,2026-05-06T14:21:00.733036Z,2026-05-08T18:27:51.736141Z,7
Sharjah,123,4,706000,118,2026-05-06T14:21:00.733036Z,2026-05-08T17:24:24.307905Z,20
Sharjah,3333,4,703000,45,2026-05-06T14:21:00.733036Z,2026-05-08T17:46:33.070431Z,10
Sharjah,11111,1,651500,258,2026-05-06T14:21:00.733036Z,2026-05-08T20:44:52.085287Z,69
Sharjah,140,4,515000,131,2026-05-06T14:21:00.733036Z,2026-05-08T19:28:01.669680Z,39
Sharjah,707,4,491000,93,2026-05-06T14:21:00.733036Z,2026-05-08T19:10:46.366642Z,29
Sharjah,11,1,445500,160,2026-05-06T14:21:00.733036Z,2026-05-08T20:18:23.194443Z,61
Sharjah,80000,4,445000,33,2026-05-06T14:21:00.733036Z,2026-05-08T18:09:13.527160Z,5
Sharjah,440,4,420000,41,2026-05-06T14:21:00.733036Z,2026-05-08T17:43:35.949134Z,9
Sharjah,545,4,401000,34,2026-05-06T14:21:00.733036Z,2026-05-08T18:20:25.293418Z,12
Sharjah,221,4,395000,33,2026-05-06T14:21:00.733036Z,2026-05-08T17:57:47.480827Z,4
Sharjah,433,4,391000,13,2026-05-06T14:21:00.733036Z,2026-05-08T18:48:20.577134Z,4
Sharjah,616,4,391000,27,2026-05-06T14:21:00.733036Z,2026-05-08T18:16:35.642076Z,5
Sharjah,994,3,363000,22,2026-05-06T14:21:00.733036Z,2026-05-08T18:33:23.251042Z,4
Sharjah,870,3,362000,24,2026-05-06T14:21:00.733036Z,2026-05-08T18:26:00.350915Z,2
Sharjah,503,3,352000,20,2026-05-06T14:21:00.733036Z,2026-05-08T18:42:37.040480Z,2
Sharjah,22,1,331500,188,2026-05-06T14:21:00.733036Z,2026-05-08T19:35:12.883593Z,44
Sharjah,777,1,275500,219,2026-05-06T14:21:00.733036Z,2026-05-08T20:25:03.594843Z,75
Sharjah,1100,4,178000,168,2026-05-06T14:21:00.733036Z,2026-05-08T19:16:21.348340Z,41
Sharjah,2020,4,151000,21,2026-05-06T14:21:00.733036Z,2026-05-08T18:50:30.087320Z,6
Sharjah,6161,4,130000,104,2026-05-06T14:21:00.733036Z,2026-05-08T21:29:23.090519Z,52
Sharjah,700,1,130000,36,2026-05-06T14:21:00.733036Z,2026-05-08T17:52:10.411294Z,12
Sharjah,11115,4,124000,86,2026-05-06T14:21:00.733036Z,2026-05-08T20:44:52.085287Z,45
Sharjah,43333,4,123000,81,2026-05-06T14:21:00.733036Z,2026-05-08T20:33:52.054042Z,42
Sharjah,51000,4,122500,145,2026-05-06T14:21:00.733036Z,2026-05-08T20:11:54.193740Z,49
Sharjah,9999,1,121000,124,2026-05-06T14:21:00.733036Z,2026-05-08T20:06:14.544742Z,50
Sharjah,17000,4,120000,92,2026-05-06T14:21:00.733036Z,2026-05-08T18:14:53.873405Z,31
Sharjah,2111,4,111000,57,2026-05-06T14:21:00.733036Z,2026-05-08T17:35:29.605280Z,13
Sharjah,69999,4,105000,75,2026-05-06T14:21:00.733036Z,2026-05-08T17:43:35.949134Z,20
Sharjah,99099,4,103000,80,2026-05-06T14:21:00.733036Z,2026-05-08T19:54:57.967310Z,29
Sharjah,32000,4,102000,74,2026-05-06T14:21:00.733036Z,2026-05-08T19:38:18.127293Z,35
Sharjah,1993,4,101000,113,2026-05-06T14:21:00.733036Z,2026-05-08T19:05:05.223158Z,34
Sharjah,1998,4,100500,122,2026-05-06T14:21:00.733036Z,2026-05-08T18:44:44.462611Z,40
Sharjah,4044,4,100500,85,2026-05-06T14:21:00.733036Z,2026-05-08T18:11:05.003838Z,27
Sharjah,44404,4,100500,80,2026-05-06T14:21:00.733036Z,2026-05-08T20:06:14.544742Z,41
Sharjah,80888,4,91000,73,2026-05-06T14:21:00.733036Z,2026-05-08T19:44:52.335619Z,37
Sharjah,12111,4,81000,68,2026-05-06T14:21:00.733036Z,2026-05-08T19:55:58.047301Z,36
Sharjah,2345,4,80500,41,2026-05-06T14:21:00.733036Z,2026-05-08T18:26:00.350915Z,13
Sharjah,9994,4,79000,24,2026-05-06T14:21:00.733036Z,2026-05-08T18:53:55.520878Z,11
Sharjah,1800,4,78500,83,2026-05-06T14:21:00.733036Z,2026-05-08T17:49:02.575321Z,21
Sharjah,54321,4,78500,63,2026-05-06T14:21:00.733036Z,2026-05-08T18:31:38.930929Z,23
Sharjah,1141,4,78000,37,2026-05-06T14:21:00.733036Z,2026-05-08T18:31:38.930929Z,14
Sharjah,7766,4,76500,58,2026-05-06T14:21:00.733036Z,2026-05-08T18:26:00.350915Z,25
Sharjah,9909,4,75500,73,2026-05-06T14:21:00.733036Z,2026-05-08T18:27:51.736141Z,23
Sharjah,8778,4,75000,66,2026-05-06T14:21:00.733036Z,2026-05-08T18:31:38.930929Z,23
Sharjah,21212,4,74500,45,2026-05-06T14:21:00.733036Z,2026-05-08T18:55:58.949613Z,26
Sharjah,5551,4,74000,41,2026-05-06T14:21:00.733036Z,2026-05-08T18:50:30.087320Z,19
Sharjah,77477,4,74000,41,2026-05-06T14:21:00.733036Z,2026-05-08T19:35:12.883593Z,18
Sharjah,5455,4,71500,51,2026-05-06T14:21:00.733036Z,2026-05-08T19:27:15.531089Z,20
Sharjah,8822,3,71500,52,2026-05-06T14:21:00.733036Z,2026-05-08T17:46:33.070431Z,14
Sharjah,77717,4,70000,58,2026-05-06T14:21:00.733036Z,2026-05-08T19:05:05.223158Z,26
Sharjah,4100,4,68500,44,2026-05-06T14:21:00.733036Z,2026-05-08T18:09:13.527160Z,17
Sharjah,3004,4,65000,51,2026-05-06T14:21:00.733036Z,2026-05-08T17:46:33.070431Z,20
Sharjah,150,1,61000,97,2026-05-06T14:21:00.733036Z,2026-05-08T19:40:53.375992Z,47
Sharjah,5000,1,61000,40,2026-05-06T14:21:00.733036Z,2026-05-08T18:53:55.520878Z,20
Sharjah,2021,4,60500,65,2026-05-06T14:21:00.733036Z,2026-05-08T18:50:30.087320Z,28
Sharjah,90090,4,59500,71,2026-05-06T14:21:00.733036Z,2026-05-08T19:28:01.669680Z,37
Sharjah,40044,4,59000,51,2026-05-06T14:21:00.733036Z,2026-05-08T19:43:54.387338Z,20
Sharjah,11010,4,58500,73,2026-05-06T14:21:00.733036Z,2026-05-08T18:37:06.250635Z,26
Sharjah,55595,3,58500,30,2026-05-06T14:21:00.733036Z,2026-05-08T19:43:54.387338Z,16
Sharjah,68686,3,56000,54,2026-05-06T14:21:00.733036Z,2026-05-08T19:01:37.811095Z,19
Sharjah,66644,4,55500,51,2026-05-06T14:21:00.733036Z,2026-05-08T20:00:30.567248Z,24
Sharjah,3000,1,54500,66,2026-05-06T14:21:00.733036Z,2026-05-08T19:57:24.988945Z,35
Sharjah,5060,4,52000,37,2026-05-06T14:21:00.733036Z,2026-05-08T17:59:58.516281Z,18
Sharjah,786,1,52000,40,2026-05-06T14:21:00.733036Z,2026-05-08T18:20:25.293418Z,15
Sharjah,1040,4,50500,39,2026-05-06T14:21:00.733036Z,2026-05-08T17:49:02.575321Z,15
Sharjah,10007,4,50500,51,2026-05-06T14:21:00.733036Z,2026-05-08T17:43:35.949134Z,17
Sharjah,30004,4,50000,39,2026-05-06T14:21:00.733036Z,2026-05-08T18:31:38.930929Z,20
Sharjah,4140,4,45000,45,2026-05-06T14:21:00.733036Z,2026-05-08T19:27:15.531089Z,22
Sharjah,44114,4,44500,40,2026-05-06T14:21:00.733036Z,2026-05-08T18:09:13.527160Z,18
Sharjah,1110,1,39000,63,2026-05-06T14:21:00.733036Z,2026-05-08T18:09:13.527160Z,22
Sharjah,3435,4,32000,24,2026-05-06T14:21:00.733036Z,2026-05-08T19:05:05.223158Z,10
Sharjah,4321,1,26500,39,2026-05-06T14:21:00.733036Z,2026-05-08T19:32:54.217579Z,16
